Station: Sion-Aéroport-A9,,,,,,,,
Rural, motorway,,,,,,,
Hourly means, PREC: Hourly sums,,,,,,,
MEZ/CET,,,,,,,,
Source: NABEL/MeteoSchweiz,,,,,,,,
Date/time,O3 [ug/m3],NO2 [ug/m3],PM10 [ug/m3],PM2.5 [ug/m3],NOX [ug/m3 eq. NO2],TEMP [C],PREC [mm],RAD [W/m2]
03.07.2019 04:00,62.8,5.9,13.5,6.2,6.9,18.7,0.3,0
03.07.2019 05:00,52.7,12.6,12.6,6,15.7,18.7,0.1,0.7
03.07.2019 06:00,41.1,22.9,14.3,6.5,32.3,18.6,0,53.2
03.07.2019 07:00,31.4,35.9,16.8,7.3,63.7,19.3,0,181
03.07.2019 08:00,45.9,18.2,16.6,7.9,24,19.7,0,192.5
03.07.2019 09:00,41.4,27.7,19.8,8.7,49.9,20.7,0,358.7
03.07.2019 10:00,60.5,12.6,18.6,8.7,16.5,21.9,0,458.7
03.07.2019 11:00,68.1,16,18.7,8.6,23.1,23.6,0,648.8
03.07.2019 12:00,79.2,19,17,8,28,25.4,0,928.3
03.07.2019 13:00,99.1,17.4,12,5.9,24.2,27.2,0,849.7
03.07.2019 14:00,105.2,20.9,11.9,5.2,29.1,28.1,0,910.7
03.07.2019 15:00,111.2,16,14.8,6.6,20.4,28.9,0,923.3
03.07.2019 16:00,106.5,13.6,17.9,7.2,16.4,27,0,428.5
03.07.2019 17:00,106.6,15.3,19.4,8.9,17.6,25.3,0.2,176.2
03.07.2019 18:00,108.6,9.9,15.1,7.9,11.3,25.8,0,360.2
03.07.2019 19:00,90.5,11.9,14.2,6.8,13.7,24.9,0,211
03.07.2019 20:00,93.3,12,12,4.9,14.5,23.1,0,52.8
03.07.2019 21:00,94.9,7.4,11.3,4.5,8.7,22.1,0,5
03.07.2019 22:00,83.3,9.5,9.9,4.6,10.6,21.1,0,0
03.07.2019 23:00,70.5,12.2,9.9,4.6,13.9,20,0,0
04.07.2019 00:00,66.3,7,9.9,4.5,7.8,19.4,0,0
04.07.2019 01:00,56.4,7.9,8.9,4.7,9.1,18.5,0,0
04.07.2019 02:00,49.1,7.2,10.2,4.9,8.1,17.7,0,0
04.07.2019 03:00,46.1,8.1,10.7,5.1,8.9,17.2,0,0
04.07.2019 04:00,39.1,9.9,10.7,5.2,11.5,16.8,0,0
04.07.2019 05:00,25.8,25.6,25.7,7,41,16.2,0,1.7
04.07.2019 06:00,22.7,26.8,19.3,6.5,42.6,16.6,0,59.2
04.07.2019 07:00,17.7,36.4,26.6,7.8,76.7,17.5,0,206.5
04.07.2019 08:00,32.2,21.7,16.7,6.5,35.9,19,0,377.7
04.07.2019 09:00,49.5,14.5,14.7,6,22,20.6,0,553.7
04.07.2019 10:00,58.4,22.7,16.9,6,36.9,22.8,0,711.7
04.07.2019 11:00,81.2,15.3,12.3,5.2,22.1,24.4,0,835.5
04.07.2019 12:00,91.7,14.5,11.4,5,20.9,26.4,0,926.7
04.07.2019 13:00,97.2,16.1,14,5.9,22.6,27.7,0,971.3
04.07.2019 14:00,107.9,12.2,16.1,7.2,15.3,28.5,0,799.3
04.07.2019 15:00,110.8,7.6,18.6,8.6,8.7,27.9,0,480
04.07.2019 16:00,105.7,12.2,24.9,10.2,13.8,26.3,0,361
04.07.2019 17:00,115.4,10,20,10,11.7,27.4,0,599.3
04.07.2019 18:00,121.8,9,18.6,10,10.2,27.2,0,435.2
04.07.2019 19:00,122.1,8,16.8,9.9,8.5,26.2,0,184.3
04.07.2019 20:00,116.6,14.9,15.4,9.8,16.3,25,0,36.2
04.07.2019 21:00,101,17.5,17.4,10.3,19.4,23.3,0,3.2
04.07.2019 22:00,72.4,23.6,18.1,10.5,25.8,21.6,0,0
04.07.2019 23:00,58.2,20.2,18.4,11.1,21.4,21.3,0,0
05.07.2019 00:00,60.7,10.6,16.2,9.7,11.5,20.6,0,0
05.07.2019 01:00,50.7,12.8,15.7,9.3,14.9,19.2,0,0
05.07.2019 02:00,47.5,8.3,15.8,9.3,9.4,18.5,0,0
05.07.2019 03:00,48.6,7.4,14.9,9.3,8.2,18.3,0,0
05.07.2019 04:00,41.2,12.1,15.2,9.3,14.8,17.5,0,0
05.07.2019 05:00,19,37.4,34.8,12.2,63.8,17.2,0,1.5
05.07.2019 06:00,12.1,49,29.5,12,88,17.6,0,57
05.07.2019 07:00,24.6,33.6,25.4,12.1,52.7,19.1,0,206.7
05.07.2019 08:00,38.1,30.4,32.9,13.1,50.3,20.6,0,384.2
05.07.2019 09:00,59.1,19.4,23.9,11.6,27.8,22.2,0,561.5
05.07.2019 10:00,67.4,27.1,24.9,12,41.4,24.1,0,719.7
05.07.2019 11:00,92,19.3,21,11.3,26.6,26.3,0,848
05.07.2019 12:00,104.3,15.8,19.9,11.2,21.3,27.2,0,932.3
05.07.2019 13:00,112.1,17.4,19.7,10.5,22.8,29.7,0,963
05.07.2019 14:00,123.9,12.5,19.3,9.1,15,31.1,0,945.3
05.07.2019 15:00,119,25.3,21.7,9.2,31.2,31.5,0,868.8
05.07.2019 16:00,113.4,31.7,23.8,9.3,40.2,31.9,0,750
05.07.2019 17:00,119.3,25.4,20.3,8.6,31.5,31.8,0,592.5
05.07.2019 18:00,119.6,21.7,17.8,7.7,25,31.3,0,414.2
05.07.2019 19:00,118.4,15.9,14.1,6.8,17.5,30.4,0,236.7
05.07.2019 20:00,114.6,15.5,13.4,6.6,16.4,28.1,0,36.3
05.07.2019 21:00,83.1,30.2,14.3,7.3,34.1,26,0,2.7
05.07.2019 22:00,58.3,36.3,18.5,9.8,41.2,23,0,0
05.07.2019 23:00,55.4,33.1,15.1,7.7,36.2,21.3,0,0
06.07.2019 00:00,53.5,28.6,14,7.3,31.7,20.6,0,0
06.07.2019 01:00,65.8,17.5,14.1,7.7,18.4,21,0,0
06.07.2019 02:00,57.5,16.1,12.8,7.5,18.6,19,0,0
06.07.2019 03:00,53.2,15.2,14.5,8.2,16.3,18.5,0,0
06.07.2019 04:00,49.9,16.3,14.4,8.6,17.6,18.8,0,0
06.07.2019 05:00,47.2,17.3,16.8,9.4,18.1,18.7,0,1.8
06.07.2019 06:00,48.9,21.3,15.9,9.3,25.2,18.9,0,29.3
06.07.2019 07:00,49.1,24.2,15.4,9.4,30.5,19.9,0,195.2
06.07.2019 08:00,65.4,17,15.6,9.3,21.4,21.4,0,379
06.07.2019 09:00,75.4,19.4,16.4,9.3,26.2,23.3,0,464.7
06.07.2019 10:00,90.5,12.9,14.7,8.9,16.1,25,0,581.2
06.07.2019 11:00,102.1,14.2,18.2,9.6,18.6,27.2,0,826.2
06.07.2019 12:00,112.7,15.2,17.9,9.3,19.7,28.3,0,899.8
06.07.2019 13:00,118.1,13.5,15.2,8.6,16.3,28.8,0,574.2
06.07.2019 14:00,114.5,11.3,32.2,9.8,13.1,27.3,0,371.8
06.07.2019 15:00,118,10.2,31.2,7.3,11.8,24.1,0.1,152.2
06.07.2019 16:00,115.2,11.6,10.9,4.8,13.8,24.9,0,557.5
06.07.2019 17:00,124.8,9.4,10.9,5.9,11,26.6,0,581.7
06.07.2019 18:00,130.1,6.9,10.5,6.3,7.8,27.2,0,388.5
06.07.2019 19:00,115,16.9,13.5,7.1,20,27.3,0,211.5
06.07.2019 20:00,104.6,16.2,11.3,7.3,17.7,25.1,0,47.8
06.07.2019 21:00,95.4,16,11.7,7.5,17.4,23.9,0,3.2
06.07.2019 22:00,88.5,20.9,13.1,7.9,23.2,23.1,0,0
06.07.2019 23:00,68.8,28.7,14.2,8.1,31.8,21.8,0,0
07.07.2019 00:00,65,21.4,13.1,8.1,24.1,21.1,0,0
07.07.2019 01:00,70.4,13.6,13.5,8.3,14.6,20.7,0,0
07.07.2019 02:00,72.1,9.7,14.7,8.8,10.5,20.9,0,0
07.07.2019 03:00,72.2,8.6,12.7,7.7,9.4,19.5,0,0
07.07.2019 04:00,63.3,11.2,12.3,7,12.8,18.5,0,0
07.07.2019 05:00,70.2,9.2,11.9,7,10.1,18.9,0,1
07.07.2019 06:00,68.6,15,11.2,6.6,17.4,19.1,0,49.2
07.07.2019 07:00,80.5,10.1,10.8,6,11.7,20.1,0,182.2
07.07.2019 08:00,98.2,9.5,12.3,5.6,11.6,19.9,1.4,24.2
07.07.2019 09:00,106.6,7.3,10.4,4.4,9.3,21.4,0,539
07.07.2019 10:00,114.1,9.9,6.5,3.7,13.4,23.5,0,723.8
07.07.2019 11:00,128.3,6.2,5.7,3.3,7.6,25.5,0,886.7
07.07.2019 12:00,124.5,7.8,6.9,3.8,9.7,26.8,0,958
07.07.2019 13:00,122,4,7.7,4.3,4.5,27.1,0.1,699.3
07.07.2019 14:00,117.6,9.8,11.7,5.2,12.7,28.4,0,816.8
07.07.2019 15:00,117,10,8.5,4.6,12.2,27.4,0,636.3
07.07.2019 16:00,116.3,7.2,8.6,4.6,8.6,27.9,0,791
07.07.2019 17:00,112.7,10.4,9.5,4.8,12.4,27,0,325.8
07.07.2019 18:00,114.7,7.8,8.5,4.7,9.2,27.7,0,382
07.07.2019 19:00,108.1,13.9,9.2,4.9,15.5,25.6,0,89
07.07.2019 20:00,115.1,6.3,8.7,4.7,6.9,24.3,0,30.7
07.07.2019 21:00,105.1,7.7,9.3,5.1,8.9,21.9,0.1,1.2
07.07.2019 22:00,89.9,14.2,10,5.3,15.1,21.3,0,0
07.07.2019 23:00,87.9,7.4,8.6,4.7,8,20.6,0,0
08.07.2019 00:00,80.3,7.5,8.1,4.7,8.2,19.6,0,0
08.07.2019 01:00,67.9,9.3,10.2,5.1,10.5,18.3,0,0
08.07.2019 02:00,66.7,8,8.8,4.8,8.6,17.6,0,0
08.07.2019 03:00,64.5,5.6,8.3,4.8,6,17.4,0,0
08.07.2019 04:00,55.5,8.9,8.4,5,9.5,16.9,0,0
08.07.2019 05:00,39.9,22.5,13.4,5.7,27.4,16.3,0,1.3
08.07.2019 06:00,21.6,44.7,21.8,6.8,68.8,16.4,0,29.5
08.07.2019 07:00,27.5,35.7,16.4,6.3,48.7,17.2,0,139.5
08.07.2019 08:00,33.5,38.4,21.2,6.9,64.2,18.3,0,303.7
08.07.2019 09:00,52.3,27.1,17.1,6.5,38.7,19.7,0,326.5
08.07.2019 10:00,78.4,16.1,13,5.9,22.9,22,0,631.8
08.07.2019 11:00,79.7,21.7,15.3,7,31,23.5,0,576
08.07.2019 12:00,89.3,17.5,16.4,7.5,23.1,24.5,0,672.7
08.07.2019 13:00,109.6,15.8,16.3,7.5,21.4,27.2,0,1023.3
08.07.2019 14:00,115.1,15.5,16.6,6.5,19.6,29.4,0,924.5
08.07.2019 15:00,115,19.1,16.7,6.1,24.6,30.1,0,950.8
08.07.2019 16:00,112.8,20.1,16.1,6,26,29.9,0,791.5
08.07.2019 17:00,102.1,29.7,18.5,6.7,37.7,28.3,0,411.3
08.07.2019 18:00,104.1,26,16.3,6.7,30.2,27.4,0,152.8
08.07.2019 19:00,118.4,7.6,11.3,6,8.2,27.4,0,177.5
08.07.2019 20:00,119.7,4.9,10.8,6,5.2,26.3,0,37
08.07.2019 21:00,116.4,5.5,11.5,6.5,5.6,25.2,0,3.5
08.07.2019 22:00,107.1,8.4,12,6.7,8.6,23.6,0,0
08.07.2019 23:00,99.3,10.6,12.3,6.8,11.3,22.1,0,0
09.07.2019 00:00,90.8,10.5,11.9,7.1,11.7,21.7,0,0
09.07.2019 01:00,84.4,7.1,11.3,7.1,7.4,20.6,0,0
09.07.2019 02:00,73.6,8.5,11,7,9.3,19.2,0,0
09.07.2019 03:00,64.4,9.4,10.7,6.9,10.5,18,0,0
09.07.2019 04:00,59.7,13.4,10.8,6.9,15.3,18,0,0
09.07.2019 05:00,35.2,39.6,15.4,7.9,54.8,17.8,0,2
09.07.2019 06:00,26.5,53.8,20.7,8.8,78.8,17.6,0,36.7
09.07.2019 07:00,23,60.3,26.1,10.3,98.3,18.6,0,157
09.07.2019 08:00,64.8,21.1,17.8,9.7,28.7,20.1,0,337.8
09.07.2019 09:00,73.2,19.1,17.1,10.1,26.7,21.2,0,518
09.07.2019 10:00,74.9,25,20.8,10.7,36.5,22.2,0,476
09.07.2019 11:00,92.2,18.9,22,10.6,26.9,23.8,0,751.3
09.07.2019 12:00,99.6,12.4,19.2,10.5,16,25.1,0,835.5
09.07.2019 13:00,106.4,7.8,18.8,10,9.5,26.3,0,953.3
09.07.2019 14:00,109.6,6.9,24.8,10.7,8,25.8,0,528.2
09.07.2019 15:00,108.8,11,24.7,11,13.3,26.5,0,666.5
09.07.2019 16:00,111.5,7.6,32.1,11.1,8.7,26.4,0,461
09.07.2019 17:00,106.2,8.5,24.1,10.2,10.1,26.2,0,611
09.07.2019 18:00,105.9,10.9,19.6,9,13.2,26,0,387.3
09.07.2019 19:00,110.7,6.7,17,9,7.5,25.9,0,252.8
09.07.2019 20:00,105.7,11.7,15.1,8.9,13.1,24.2,0,39.8
09.07.2019 21:00,107.5,10.2,12.8,7.8,10.8,23.1,0,3.3
09.07.2019 22:00,109.5,7.8,13.2,7.5,8.2,22.3,0,0
09.07.2019 23:00,108,5.9,12.1,7.3,6.1,21.5,0,0
10.07.2019 00:00,102.2,7.6,12.1,7.4,7.8,20.4,0,0
10.07.2019 01:00,91.5,7.9,10.5,7.5,8.7,19.4,0,0
10.07.2019 02:00,75.9,10.4,11.7,7.5,11.1,17.3,0,0
10.07.2019 03:00,66.1,10.3,10.8,7.5,11.1,16.6,0,0
10.07.2019 04:00,60.2,12.9,10.7,7.7,14.3,15.9,0,0
10.07.2019 05:00,33.7,37.5,13.6,8.3,48.9,15.5,0,0.7
10.07.2019 06:00,35,48.7,15.6,9,69.8,15.8,0,47.8
10.07.2019 07:00,63.6,27.5,16.4,8.8,38,17,0,184.8
10.07.2019 08:00,73,21.8,15.2,8.4,29.2,18.1,0,362.2
10.07.2019 09:00,81.5,16.7,15.3,8.1,22.5,19.2,0,544.7
10.07.2019 10:00,86,17.7,16.2,8.8,25.2,20.3,0,699
10.07.2019 11:00,92.4,16.1,16.4,9.4,21.9,22,0,828
10.07.2019 12:00,100,10.7,16.6,8.9,13.5,23.3,0,911.2
10.07.2019 13:00,101.8,13.4,43.7,11.1,18.8,24.6,0,945.5
10.07.2019 14:00,106.8,10.4,19.6,7.8,13,25.7,0,924.8
10.07.2019 15:00,110.1,9.5,20.1,7.2,11.5,26.8,0,815.7
10.07.2019 16:00,113.9,8.2,21.4,6.8,9.6,27,0,749.5
10.07.2019 17:00,115.8,7.9,19.6,6.4,9.2,27.4,0,597
10.07.2019 18:00,116.9,9.6,17.7,6,10.8,26.9,0,414.3
10.07.2019 19:00,120.3,7.2,16.9,5.6,7.8,25.8,0,224.2
10.07.2019 20:00,114.1,6.2,11.2,4.6,6.5,23.4,0,27.2
10.07.2019 21:00,107,6.2,9.2,3.8,6.4,22.3,0,1.7
10.07.2019 22:00,100.3,8.1,8.9,3.7,8.4,21.1,0,0
10.07.2019 23:00,78.9,17.4,13.5,4.8,19.5,19.8,0,0
11.07.2019 00:00,66.3,15.7,22.7,6.6,16.7,18,0,0
11.07.2019 01:00,65.2,10,13.8,5.7,10.9,16.7,0,0
11.07.2019 02:00,59.2,7.8,9.6,5.4,8.4,16.9,0,0
11.07.2019 03:00,57.7,9,9.2,5.3,10.3,16.1,0,0
11.07.2019 04:00,47.6,17.9,12.2,5.6,21.3,15.5,0,0
11.07.2019 05:00,29.9,36.3,33.6,8.5,48.2,14.9,0,0.8
11.07.2019 06:00,31.7,34.2,17,6.6,42.1,15.4,0,47.5
11.07.2019 07:00,21.1,52.2,33.2,9.6,103.2,16.9,0,163.8
11.07.2019 08:00,30.6,44.2,22.2,8.4,70,17.9,0,182.2
11.07.2019 09:00,38,41.2,26.4,9.2,65.3,18.9,0,249.8
11.07.2019 10:00,45.3,38.8,27.3,9.4,58.9,19.9,0,347.8
11.07.2019 11:00,67.4,24.7,18.2,7.6,35.4,21.2,0,495.5
11.07.2019 12:00,79.3,18,15.2,7.1,24.7,22.5,0,649.2
11.07.2019 13:00,95.1,11.8,16.3,6.8,14.8,23.7,0,679.8
11.07.2019 14:00,101.6,14.8,18.2,6.5,18.6,24.6,0,503.3
11.07.2019 15:00,103,15.8,19.7,6.4,18,23.5,0,177.3
11.07.2019 16:00,111.9,8.6,16.9,5.5,9.1,22.7,0,108.8
11.07.2019 17:00,112.2,8.8,17.5,5.6,9.4,22.3,0,105.5
11.07.2019 18:00,115.1,8.7,15,5.3,9,22.2,0,77.2
11.07.2019 19:00,114.7,8.3,11.3,4.9,8.7,22.1,0,69.5
11.07.2019 20:00,114.6,7.9,11.7,5.1,8.3,21.7,0,22.7
11.07.2019 21:00,104.8,13.8,11.8,5.5,14.8,21.4,0,1.2
11.07.2019 22:00,97.2,15.7,12.9,5.9,16.2,20.6,0,0
11.07.2019 23:00,78.2,20.9,15.9,6.4,23,19.4,0,0
12.07.2019 00:00,60.9,29.7,25.2,7.7,35.3,18.5,0,0
12.07.2019 01:00,36.1,56.2,31.7,9.2,76.2,17.4,0,0
12.07.2019 02:00,54.3,20.7,26.9,8,23,16.7,0,0
12.07.2019 03:00,55.8,11.1,31.7,8.3,11.8,16,0,0
12.07.2019 04:00,43,20.1,27.6,7.6,23.5,15.2,0,0
12.07.2019 05:00,28.9,37.5,31.6,8.4,49.3,14.8,0,0.5
12.07.2019 06:00,23.5,45.3,33.9,9.2,65.1,15.3,0,21.7
12.07.2019 07:00,25.4,46.4,25.9,9.4,65.5,16.7,0,134.5
12.07.2019 08:00,33.7,45.6,29.5,10.7,78.2,18.4,0,313.3
12.07.2019 09:00,50.8,35.6,22.1,9,53.5,19.3,0,303.8
12.07.2019 10:00,71.9,29.5,19.9,8.2,42.1,21,0,539.3
12.07.2019 11:00,86.7,25.3,18.7,7.5,37,23.3,0,734.2
12.07.2019 12:00,95.3,15.3,14.6,6.4,20.9,25.9,0,904.8
12.07.2019 13:00,96.2,15.9,14.4,5.8,20.1,26.3,0,511.3
12.07.2019 14:00,91.6,17.8,15,4.9,22.3,26.7,0,373.8
12.07.2019 15:00,104,8.2,17.2,5.2,9.2,26.6,0,314
12.07.2019 16:00,101.6,13.7,15.7,5,16.6,27.6,0,456.2
12.07.2019 17:00,87.4,35.8,16.2,5.1,47.3,27.4,0,290.7
12.07.2019 18:00,89,31.5,14.2,4.9,38.3,26.1,0,123
12.07.2019 19:00,90.1,26.5,15,5,32.7,24.6,0,66.2
12.07.2019 20:00,95,19.2,10.9,4.5,21,24.4,0,18.2
12.07.2019 21:00,96.4,10.1,9.3,4.4,10.8,23.8,0,0.7
12.07.2019 22:00,95,5.1,8.1,3.8,5.4,23.3,0,0
12.07.2019 23:00,92.6,9.5,9,4.4,10.2,22.8,0,0
13.07.2019 00:00,89.4,9.6,8.9,4.5,10.8,22.2,0,0
13.07.2019 01:00,80.7,16.5,10.7,4.6,19.4,21.7,0,0
13.07.2019 02:00,83.6,7.5,8.9,4.2,9,21.6,0,0
13.07.2019 03:00,83.7,4.4,9,4.2,4.9,21.2,0,0
13.07.2019 04:00,78.3,4.7,7.8,4,5.5,20.8,0,0
13.07.2019 05:00,76.3,4,6.7,3.5,4.6,19.4,0,0.2
13.07.2019 06:00,65.1,10.4,6.9,3.3,12.7,18.4,0,17.8
13.07.2019 07:00,49.1,18.3,7.4,3.5,25.6,18.4,0,141.3
13.07.2019 08:00,62.7,12.3,9.6,3.6,17.6,20.6,0,359.5
13.07.2019 09:00,71.4,8.6,9.1,3.4,12.5,22.4,0,558.3
13.07.2019 10:00,79.7,7.8,8.9,3.4,10.8,24,0,725.3
13.07.2019 11:00,81.9,12.3,9.8,3.5,17.7,25.2,0,856.3
13.07.2019 12:00,86.6,9.9,8.9,3.3,14.1,26.3,0,953.8
13.07.2019 13:00,93.9,5.2,8.5,3.1,6.9,26.9,0,931.8
13.07.2019 14:00,94.3,9.7,8.7,3.1,13.2,27.6,0,865.2
13.07.2019 15:00,92.5,14.5,7.8,2.9,20.5,28.5,0,875
13.07.2019 16:00,94.9,12.6,10,3.2,18,28.4,0,765.3
13.07.2019 17:00,93.9,13,9.1,3,17.9,27.8,0,601.8
13.07.2019 18:00,95.1,12.2,7.6,3.1,15.7,26.9,0,380.2
13.07.2019 19:00,95.2,9.9,7.4,3.3,12.1,25.9,0,237
13.07.2019 20:00,91,10.9,9.5,3.9,12.9,23.3,0,33.2
13.07.2019 21:00,90.5,9.8,7,3.9,11.6,22.1,0,2.3
13.07.2019 22:00,85.2,11.5,8.4,4.1,14,20.8,0,0
13.07.2019 23:00,83.8,9,7.3,4,11.4,19.8,0,0
14.07.2019 00:00,64.7,24.5,8.9,4.5,30.2,19,0,0
14.07.2019 01:00,43.8,38.6,17.3,5.8,48.2,17.2,0,0
14.07.2019 02:00,50.8,19.9,14.9,5.3,21.3,15.8,0,0
14.07.2019 03:00,52.9,12.2,12.6,4.9,14.2,15.2,0,0
14.07.2019 04:00,45.5,14.1,8.9,4.5,15.3,14.1,0,0
14.07.2019 05:00,38.4,21.3,8.5,4.4,25.5,13.5,0,0.8
14.07.2019 06:00,40.4,16.5,9.1,4.7,21.3,13.5,0,51.2
14.07.2019 07:00,50,11,10.7,5.7,13.3,15.6,0,197.2
14.07.2019 08:00,55.9,11.4,10.2,5.8,15.4,17.2,0,369.3
14.07.2019 09:00,64,11.9,10.5,5.6,17.6,18.8,0,550.5
14.07.2019 10:00,78.3,8.4,8.9,5.2,11.4,20.8,0,708.2
14.07.2019 11:00,85.6,9.5,9.7,5.2,13.3,22.6,0,837.3
14.07.2019 12:00,90.7,6.5,9.7,5.1,8.7,23.8,0,923.3
14.07.2019 13:00,94.3,4.4,8.7,4.9,5.2,25.7,0,957.7
14.07.2019 14:00,93,8.8,11.7,5.3,11.8,27,0,944
14.07.2019 15:00,93.7,11.4,11.8,5.2,15.8,28.2,0,860.2
14.07.2019 16:00,93.4,12.1,12.1,5,16.1,27.8,0,628.5
14.07.2019 17:00,89.6,14.4,12.9,5.3,18.5,26.2,0,273.7
14.07.2019 18:00,87,14,11.1,5.1,16.6,25.3,0,163
14.07.2019 19:00,90.9,9.3,9.2,4.6,10.6,25,0,122.7
14.07.2019 20:00,91.6,10.2,8.6,4.1,11.1,24.4,0,34.7
14.07.2019 21:00,89.7,11.2,11.9,4.7,12.4,22.7,0,0.5
14.07.2019 22:00,89.1,7.6,12.4,5,8.4,21.4,0,0
14.07.2019 23:00,86.3,6.2,11.6,4.8,6.6,20,0,0
15.07.2019 00:00,87.7,4.5,8.8,4.1,5,18.9,0,0
15.07.2019 01:00,86.1,3.8,7,3.3,4.3,17.1,0.7,0
15.07.2019 02:00,81.2,3.1,4.4,2.4,3.1,14.9,4.5,0
15.07.2019 03:00,72.1,5.1,4.8,2.3,6,14.5,1.3,0
15.07.2019 04:00,66.9,5.3,4.7,2.2,6.4,14.5,0.3,0
15.07.2019 05:00,47,24.6,7.4,3.1,32.7,14.3,1.6,0
15.07.2019 06:00,61.8,25.9,7.9,3.3,34.6,13.8,1.5,12.7
15.07.2019 07:00,40.7,47.9,12.5,3.7,76.1,13.7,0,83.8
15.07.2019 08:00,39.2,43.6,6.6,2.5,68.3,14.2,0,91
15.07.2019 09:00,52.2,30,7.4,2.6,41.3,15,0,219
15.07.2019 10:00,56.1,35.6,11.7,3.3,59.2,16,0,431.8
15.07.2019 11:00,79.5,23.9,6.6,2.2,37.2,17.4,0,608.7
15.07.2019 12:00,93.7,12.2,3.6,1.3,17.6,19.5,0,900.2
15.07.2019 13:00,90.1,18.3,4.1,1.1,29,20.5,0,863.7
15.07.2019 14:00,93.6,15.8,5.4,1.4,22,21,0,636.8
15.07.2019 15:00,98.4,15.3,4.4,1.3,20,22.3,0,620.7
15.07.2019 16:00,97.1,13.7,5.9,1.5,19.7,23.9,0,751.5
15.07.2019 17:00,93.4,18.9,5.5,1.8,26.3,24.6,0,596.8
15.07.2019 18:00,86.8,12.6,7.8,2.9,16.4,24.1,0,421.8
15.07.2019 19:00,83.1,7,7.7,3.6,8.4,23.4,0,239.7
15.07.2019 20:00,77.5,5.9,6.4,4,6.4,21.4,0,29.7
15.07.2019 21:00,65.3,12.3,7.4,4.2,14.6,20.6,0,2.5
15.07.2019 22:00,45.6,19.8,8.1,4.3,22.6,18.4,0,0
15.07.2019 23:00,42.3,17.1,8.5,4,19.8,17.7,0,0
16.07.2019 00:00,38.8,10.2,7.3,3.7,11.3,17,0,0
16.07.2019 01:00,39.6,6.3,6.5,3.4,7,16.4,0,0
16.07.2019 02:00,33.4,7.6,6.8,3.7,9,15.3,0,0
16.07.2019 03:00,26.9,11.1,6.8,3.7,14.5,14.7,0,0
16.07.2019 04:00,20.9,17.3,7.8,4,21.8,14,0,0
16.07.2019 05:00,16.3,22.6,12.4,4.9,38.1,13.9,0,0.7
16.07.2019 06:00,12.9,26.9,13.6,5.5,41,14.2,0,44.8
16.07.2019 07:00,13.2,34,19.2,6.8,76.9,15.6,0,191.7
16.07.2019 08:00,22.7,25.3,17.3,6.2,54,17,0,372.7
16.07.2019 09:00,36.3,20.3,13.2,5.1,39.3,18.6,0,550.3
16.07.2019 10:00,48.2,22.3,16,5.4,40.9,20.9,0,715.5
16.07.2019 11:00,69.6,15.9,12,5,24.5,22.5,0,845.7
16.07.2019 12:00,82.1,12.4,8.5,4.2,18.8,24.2,0,928.8
16.07.2019 13:00,88,12.3,9.7,4.4,17.4,25.8,0,959.3
16.07.2019 14:00,99.3,10.2,9.9,4.6,13.4,27.1,0,941.7
16.07.2019 15:00,104.4,9.6,12.6,5,12.2,28.2,0,867.8
16.07.2019 16:00,108.6,13.4,13.6,5.6,16.9,28.9,0,748.7
16.07.2019 17:00,107.2,21.2,16.1,5.9,26.6,28.7,0,590.7
16.07.2019 18:00,108.1,19.9,14.5,6,24.4,28.3,0,397.8
16.07.2019 19:00,111.7,10.6,12,5.6,11.7,27.3,0,223.5
16.07.2019 20:00,107.6,9.9,10.6,5.2,10.5,25.2,0,33.2
16.07.2019 21:00,99.9,11.5,9.3,4.8,12.3,23.5,0,1.5
16.07.2019 22:00,79.4,23.4,9.4,4.9,25,22.2,0,0
16.07.2019 23:00,69.1,19.7,10.7,5.6,21.5,21.4,0,0
17.07.2019 00:00,70.5,13.9,9.8,5.3,14.7,19.4,0,0
17.07.2019 01:00,65.2,10.2,8.4,4.9,10.8,17.6,0,0
17.07.2019 02:00,60.6,9.3,8.6,5.3,10.1,17.1,0,0
17.07.2019 03:00,50.8,14.6,8.4,5,16.3,16,0,0
17.07.2019 04:00,44.6,17.9,9,5.2,22,15.3,0,0
17.07.2019 05:00,30.3,33.9,18.9,7.1,49.7,15.1,0,0.3
17.07.2019 06:00,14.2,56.8,35.2,9.3,109.7,15.2,0,42.2
17.07.2019 07:00,22,46.4,38.8,10.4,75.3,16.9,0,186.2
17.07.2019 08:00,36.3,41.1,26.6,9.2,69.1,18.7,0,364.3
17.07.2019 09:00,52.5,32.7,24.3,8.6,52.6,20.6,0,538.2
17.07.2019 10:00,74.8,20,15.4,7.2,28.9,22.6,0,691.7
17.07.2019 11:00,84.3,23,14.2,7.1,34.5,24.4,0,796.7
17.07.2019 12:00,101.4,14.3,14.3,7.1,19.1,25.6,0,814.3
17.07.2019 13:00,114.2,14.9,17.6,7,18.7,27.9,0,940.5
17.07.2019 14:00,114,20,19,7.1,25.9,29.4,0,904.8
17.07.2019 15:00,119.5,13.1,17.2,6.7,16,30.1,0,815.3
17.07.2019 16:00,107.8,27.6,17.9,6.7,35.3,30,0,668.3
17.07.2019 17:00,104.7,32.8,18.3,6.6,42.7,29.9,0,544.5
17.07.2019 18:00,108.2,23.5,13.9,5.9,27.6,28.3,0,243.2
17.07.2019 19:00,116.2,11.2,12.3,5.6,12.3,27.6,0,181.5
